Inner or Outer,Plan or Actuals,Activity Type,Provider,STP,Mitigations in Place for the following week + Additional Comments,POD,Diagnostic Modality,Diagnostic Modality Grouped,Cancer,Week Commencing Date,Activity Count
Outer,Plan,Normal,Parkside (Aspen Healthcare),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Shirley Oaks (BMI Healthcare),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,Normal,St Anthony's (Spire Healthcare),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,33.30769231
Outer,Plan,Normal,The New Victoria Hospital (The New Victoria Hospital Limited),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,22.92307692
Outer,Plan,C&B,London East (Spire Healthcare),East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,5.076923077
Outer,Plan,C&B,London Independent (BMI Healthcare),East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,The Spire Hartswood,East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,16.15384615
Outer,Plan,C&B,Holly House (Holly House),East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,8.538461538
Outer,Plan,C&B,Cavell (BMI Healthcare),North London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Highgate Private (Aspen Healthcare),North London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,2
Outer,Plan,C&B,Kings Oak (BMI Healthcare),North London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Hendon (BMI Healthcare),North London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Bishopswood (BMI Healthcare),North West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Clementine Churchill (BMI Healthcare),North West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Blackheath (BMI Healthcare),South East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Chelsfield (BMI Healthcare),South East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,West Valley (Ramsay Health UK),South East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Sloane (BMI Healthcare),South East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,
Outer,Plan,C&B,Ashtead (Ramsay Health UK),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Parkside (Aspen Healthcare),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Shirley Oaks (BMI Healthcare),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,St Anthony's (Spire Healthcare),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,53.84615385
Outer,Plan,C&B,The New Victoria Hospital (The New Victoria Hospital Limited),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Capacity,Normal,London East (Spire Healthcare),East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,24
Outer,Capacity,Normal,London Independent (BMI Healthcare),East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,30.16750575
Outer,Capacity,Normal,The Spire Hartswood,East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,16.96153846
Outer,Capacity,Normal,Holly House (Holly House),East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,17.5
Outer,Capacity,Normal,Cavell (BMI Healthcare),North London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,3.888103891
Outer,Capacity,Normal,Highgate Private (Aspen Healthcare),North London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,30
Outer,Capacity,Normal,Kings Oak (BMI Healthcare),North London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Capacity,Normal,Hendon (BMI Healthcare),North London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Capacity,Normal,Bishopswood (BMI Healthcare),North West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0.138489668
Outer,Capacity,Normal,Clementine Churchill (BMI Healthcare),North West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,7.781570115
Outer,Capacity,Normal,Blackheath (BMI Healthcare),South East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,8.811568184
Outer,Capacity,Normal,Chelsfield (BMI Healthcare),South East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Capacity,Normal,West Valley (Ramsay Health UK),South East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Capacity,Normal,Sloane (BMI Healthcare),South East London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,
Outer,Capacity,Normal,Ashtead (Ramsay Health UK),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,30
Outer,Capacity,Normal,Parkside (Aspen Healthcare),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,26.4
Outer,Capacity,Normal,Shirley Oaks (BMI Healthcare),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,10.2320163
Outer,Capacity,Normal,St Anthony's (Spire Healthcare),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,29.07692308
Outer,Capacity,Normal,The New Victoria Hospital (The New Victoria Hospital Limited),South West London STP,,Diagnostics,COMPUTERISED TOMOGRAPHY (CT),COMPUTERISED TOMOGRAPHY (CT),Non-Cancer,15/11/2020,0
Outer,Plan,Normal,London East (Spire Healthcare),East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,Normal,London Independent (BMI Healthcare),East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,Normal,The Spire Hartswood,East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,12
Outer,Plan,Normal,Holly House (Holly House),East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Cavell (BMI Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,24
Outer,Plan,Normal,Highgate Private (Aspen Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,55
Outer,Plan,Normal,Kings Oak (BMI Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,10
Outer,Plan,Normal,Hendon (BMI Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Bishopswood (BMI Healthcare),North West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,38.46153846
Outer,Plan,Normal,Clementine Churchill (BMI Healthcare),North West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,15.38461538
Outer,Plan,Normal,Blackheath (BMI Healthcare),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,30
Outer,Plan,Normal,Chelsfield (BMI Healthcare),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,Normal,West Valley (Ramsay Health UK),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Sloane (BMI Healthcare),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Ashtead (Ramsay Health UK),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,18.23076923
Outer,Plan,Normal,Parkside (Aspen Healthcare),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,30.38461538
Outer,Plan,Normal,Shirley Oaks (BMI Healthcare),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,Normal,St Anthony's (Spire Healthcare),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,17.69230769
Outer,Plan,Normal,The New Victoria Hospital (The New Victoria Hospital Limited),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,London East (Spire Healthcare),East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,16.15384615
Outer,Plan,C&B,London Independent (BMI Healthcare),East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,20
Outer,Plan,C&B,The Spire Hartswood,East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,32.30769231
Outer,Plan,C&B,Holly House (Holly House),East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,8.538461538
Outer,Plan,C&B,Cavell (BMI Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Highgate Private (Aspen Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,10
Outer,Plan,C&B,Kings Oak (BMI Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Hendon (BMI Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,5
Outer,Plan,C&B,Bishopswood (BMI Healthcare),North West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Clementine Churchill (BMI Healthcare),North West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Blackheath (BMI Healthcare),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Chelsfield (BMI Healthcare),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,7.538461538
Outer,Plan,C&B,West Valley (Ramsay Health UK),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Sloane (BMI Healthcare),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,3
Outer,Plan,C&B,Ashtead (Ramsay Health UK),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Parkside (Aspen Healthcare),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Shirley Oaks (BMI Healthcare),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Plan,C&B,St Anthony's (Spire Healthcare),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,53.84615385
Outer,Plan,C&B,The New Victoria Hospital (The New Victoria Hospital Limited),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Capacity,Normal,London East (Spire Healthcare),East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,27
Outer,Capacity,Normal,London Independent (BMI Healthcare),East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,8.294935595
Outer,Capacity,Normal,The Spire Hartswood,East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,25.44230769
Outer,Capacity,Normal,Holly House (Holly House),East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,21
Outer,Capacity,Normal,Cavell (BMI Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,5.92294347
Outer,Capacity,Normal,Highgate Private (Aspen Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,22.5
Outer,Capacity,Normal,Kings Oak (BMI Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Capacity,Normal,Hendon (BMI Healthcare),North London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,4.479111417
Outer,Capacity,Normal,Bishopswood (BMI Healthcare),North West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,18.08199133
Outer,Capacity,Normal,Clementine Churchill (BMI Healthcare),North West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,4.727271426
Outer,Capacity,Normal,Blackheath (BMI Healthcare),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,14.92796043
Outer,Capacity,Normal,Chelsfield (BMI Healthcare),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,9.023204919
Outer,Capacity,Normal,West Valley (Ramsay Health UK),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,0
Outer,Capacity,Normal,Sloane (BMI Healthcare),South East London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,
Outer,Capacity,Normal,Ashtead (Ramsay Health UK),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,33
Outer,Capacity,Normal,Parkside (Aspen Healthcare),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,68.4
Outer,Capacity,Normal,Shirley Oaks (BMI Healthcare),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,9.920612456
Outer,Capacity,Normal,St Anthony's (Spire Healthcare),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,36.34615385
Outer,Capacity,Normal,The New Victoria Hospital (The New Victoria Hospital Limited),South West London STP,,Diagnostics,MAGNETIC RESONANCE IMAGING (MRI),MAGNETIC RESONANCE IMAGING (MRI),Non-Cancer,15/11/2020,11.55
Outer,Plan,Normal,London East (Spire Healthcare),East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,Normal,London Independent (BMI Healthcare),East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,80
Outer,Plan,Normal,The Spire Hartswood,East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Holly House (Holly House),East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Cavell (BMI Healthcare),North London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,25
Outer,Plan,Normal,Highgate Private (Aspen Healthcare),North London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,20
Outer,Plan,Normal,Kings Oak (BMI Healthcare),North London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,40
Outer,Plan,Normal,Hendon (BMI Healthcare),North London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Bishopswood (BMI Healthcare),North West London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Clementine Churchill (BMI Healthcare),North West London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,13.07692308
Outer,Plan,Normal,Blackheath (BMI Healthcare),South East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,30
Outer,Plan,Normal,Chelsfield (BMI Healthcare),South East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,10
Outer,Plan,Normal,West Valley (Ramsay Health UK),South East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Sloane (BMI Healthcare),South East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Ashtead (Ramsay Health UK),South West London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Parkside (Aspen Healthcare),South West London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,Normal,Shirley Oaks (BMI Healthcare),South West London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,Normal,St Anthony's (Spire Healthcare),South West London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,Normal,The New Victoria Hospital (The New Victoria Hospital Limited),South West London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,C&B,London East (Spire Healthcare),East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,C&B,London Independent (BMI Healthcare),East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,80
Outer,Plan,C&B,The Spire Hartswood,East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Holly House (Holly House),East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Cavell (BMI Healthcare),North London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,25
Outer,Plan,C&B,Highgate Private (Aspen Healthcare),North London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,20
Outer,Plan,C&B,Kings Oak (BMI Healthcare),North London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,40
Outer,Plan,C&B,Hendon (BMI Healthcare),North London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Bishopswood (BMI Healthcare),North West London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Clementine Churchill (BMI Healthcare),North West London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,13.07692308
Outer,Plan,C&B,Blackheath (BMI Healthcare),South East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Chelsfield (BMI Healthcare),South East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,8
Outer,Plan,C&B,West Valley (Ramsay Health UK),South East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Sloane (BMI Healthcare),South East London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,4
Outer,Plan,C&B,Ashtead (Ramsay Health UK),South West London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
Outer,Plan,C&B,Parkside (Aspen Healthcare),South West London STP,,Diagnostics,ULTRASOUND,ULTRASOUND,Non-Cancer,15/11/2020,0
